kepid,kepoi_name,kepler_name,ra,ra_err,ra_str,dec,dec_err,dec_str,koi_gmag,koi_gmag_err,koi_rmag,koi_rmag_err,koi_imag,koi_imag_err,koi_zmag,koi_zmag_err,koi_jmag,koi_jmag_err,koi_hmag,koi_hmag_err,koi_kmag,koi_kmag_err,koi_kepmag,koi_kepmag_err,koi_delivname,koi_vet_stat,koi_quarters,koi_disposition,koi_pdisposition,koi_count,koi_num_transits,koi_max_sngle_ev,koi_max_mult_ev,koi_bin_oedp_sig,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_trans_mod,koi_model_snr,koi_model_dof,koi_model_chisq,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_period,koi_period_err1,koi_period_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,koi_comment,koi_vet_date,koi_tce_plnt_num,koi_tce_delivname,koi_datalink_dvs,koi_disp_prov,koi_parm_prov,koi_time0,koi_time0_err1,koi_time0_err2,koi_datalink_dvr,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_insol,koi_insol_err1,koi_insol_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_score
9818732,K07233.01,,285.47278,0.0,19h01m53.47s,46.69873,0.0,+46d41m55.4s,14.85,,14.485,,14.391,,14.392,,13.611,0.03,13.3,0.035,13.326,0.033,14.529,,cumulative,Done,11111111111111111000000000000000,FALSE POSITIVE,FALSE POSITIVE,1,0.0,4358.5884,14502.88,-1.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3103,0.2947,Mandel and Agol (2002 ApJ 580 171),1763.5,,,132.633531,0.000125,-0.000125,0.0,,,,,,82.4,24.23,-10.36,0.2619,,,0.499,0.006,-0.005,9.8341,0.00739,-0.00739,,,,404836.0,271.0,-271.0,45.035589512,6.832e-06,-6.832e-06,0.654471,0.002584,-0.002633,55.1913,0.082,-0.082,89.48,,,600.0,,,6484.0,145.0,-193.0,4.386,0.06,-0.18,-0.12,0.25,-0.3,1.153,0.339,-0.145,1.178,0.164,-0.148,,,,q1_q17_dr25_stellar,,19.03152058,1.7e-08,46.6987092,1.8e-07,0.06963,0.00062,-0.07488,0.00066,,,,,0.013,0.067,-0.004,0.067,0.013,0.067,0.004,0.073,-0.127,0.07,0.127,0.07,MOD_SEC_ALT---HAS_SEC_TCE---CENT_NOFITS,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,009/009818/009818732/dv/kplr009818732-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454965.634,0.000125,-0.000125,009/009818/009818732/dv/kplr009818732-20160209194854_dvr.pdf,0,1,0,0,30.66,25.43,-9.89,1.56804,0.00233,-0.00881,LS+MCMC,0.0
10665749,K07359.01,,291.90216,0.0,19h27m36.52s,47.96207,0.0,+47d57m43.5s,16.0,,15.454,,15.291,,15.176,,14.267,0.027,13.944,0.033,13.821,0.06,15.504,,cumulative,Done,01111111111111111000000000000000,CANDIDATE,CANDIDATE,1,304.0,3.5689678,7.679031,0.892,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2916,0.3447,Mandel and Agol (2002 ApJ 580 171),11.1,,,135.17679,0.00156,-0.00156,0.0,,,,,,2.26,0.68,-0.29,0.0505,,,0.187,0.496,-0.187,0.3792,0.082,-0.082,,,,350.1,34.4,-34.4,4.237447181,9.042e-06,-9.042e-06,0.020826,0.003595,-0.006118,85.7,24.9,-24.9,89.87,,,1172.0,,,5993.0,180.0,-198.0,4.425,0.101,-0.203,-0.24,0.3,-0.3,0.993,0.298,-0.128,0.958,0.131,-0.105,,,,q1_q17_dr25_stellar,0.008,19.460072,4.2e-05,47.96166,0.0004,-2.6,1.5,-1.5,1.4,0.00095,0.00053,0.00046,0.0005,-1.93,0.63,-1.08,0.84,2.21,0.78,-1.86,0.65,-1.14,0.81,2.19,0.82,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,010/010665/010665749/dv/kplr010665749-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454968.177,0.00156,-0.00156,010/010665/010665749/dv/kplr010665749-20160209194854_dvr.pdf,0,0,0,0,446.38,402.92,-150.26,662.61298,192.56241,-392.41293,LS+MCMC,0.965
10670112,K07360.01,,293.66928,0.0,19h34m40.63s,47.906689,0.0,+47d54m24.1s,13.767,,13.468,,13.385,,13.398,,12.533,0.021,12.333,0.017,12.267,0.02,13.543,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,1,329.0,4.6553483,7.617462,,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3123,0.2693,Mandel and Agol (2002 ApJ 580 171),60.2,,,135.7884,0.0169,-0.0169,0.0,,,,,,7.76,3.62,-2.15,0.0548,,,1.0194,0.0032,-0.0264,44.35,2.1,-2.1,,,,226.8,13.8,-13.8,4.0953585,7.179e-05,-7.179e-05,0.041799,0.00078,-0.019445,1.037606,0.0,0.0,10.89,,,1680.0,,,6839.0,172.0,-253.0,4.094,0.202,-0.202,-0.32,0.22,-0.32,1.7,0.794,-0.47,1.313,0.258,-0.258,,,,stellar_q1_q17,0.022,19.5779586,7.8e-06,47.906592,9.4e-05,0.24,0.28,-0.35,0.34,-1.6e-05,2e-05,3e-05,2.4e-05,0.13,0.31,-0.49,0.29,0.51,0.24,0.14,0.29,-0.32,0.26,0.35,0.21,,2018-08-16 00:00:00,1.0,q1_q17_dr24_tce,010/010670/010670112/dv/kplr010670112-001-20141002224145_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr24_koi,2454968.788,0.0169,-0.0169,010/010670/010670112/dv/kplr010670112-20141002224145_dvr.pdf,0,0,0,0,1884.15,2594.63,-1035.86,0.00126,0.0,-6e-05,MCMC,
10680424,K07361.01,,297.20752,0.0,19h48m49.80s,47.972099,0.0,+47d58m19.6s,17.327,,16.189,,15.831,,15.579,,14.553,0.033,13.957,0.032,13.772,0.059,16.28,,cumulative,Done,00000000000001011000000000000000,CANDIDATE,CANDIDATE,1,197.0,3.3267875,7.6761336,0.8113,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.0966,0.6414,Mandel and Agol (2002 ApJ 580 171),9.1,,,131.7203,0.0171,-0.0171,0.0,,,,,,1.16,0.12,-0.09,0.0159,,,0.058,0.511,-0.058,1.267,0.279,-0.279,,,,411.4,75.0,-75.0,0.92623983,1.172e-05,-1.172e-05,0.018003,0.015084,-0.003032,5.7,2.8,-2.8,89.41,,,1208.0,,,4494.0,161.0,-161.0,4.692,0.032,-0.052,-0.44,0.3,-0.3,0.591,0.062,-0.047,0.632,0.06,-0.06,,,,q1_q17_dr25_stellar,,19.813812,5.6e-05,47.97189,0.00058,-0.8,2.0,-0.8,2.1,0.0003,0.0007,,,0.05,0.51,0.61,0.49,0.61,0.49,0.11,0.51,0.58,0.49,0.59,0.49,CENT_FEW_DIFFS,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,010/010680/010680424/dv/kplr010680424-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454964.72,0.0171,-0.0171,010/010680/010680424/dv/kplr010680424-20160209194854_dvr.pdf,0,0,0,0,504.34,204.45,-135.05,4.09348,410.47656,-3.07566,LS+MCMC,1.0
10685175,K07362.01,,298.57156,0.0,19h54m17.17s,47.963951,0.0,+47d57m50.2s,12.106,,12.064,,12.123,,12.197,,11.459,0.025,11.394,0.029,11.361,0.02,12.075,,cumulative,Done,11111101110111011000000000000000,FALSE POSITIVE,FALSE POSITIVE,1,342.0,5.035012,19.184177,0.9271,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2936,0.2413,Mandel and Agol (2002 ApJ 580 171),63.3,,,133.78902,0.0029,-0.0029,0.0,,,,,,2.64,1.24,-0.22,0.0526,,,0.984,0.002,-0.002,7.083,0.148,-0.148,,,,124.6,3.4,-3.4,3.10197712,1.002e-05,-1.002e-05,0.013463,0.000184,-0.000345,1.2848,0.0585,-0.0585,40.03,,,2246.0,,,8709.0,462.0,-925.0,4.232,0.032,-0.288,0.21,0.15,-0.15,1.797,0.84,-0.148,2.012,0.447,-0.275,,,,q1_q17_dr25_stellar,0.26,19.904777,1.5e-05,47.96402,0.00015,0.22,0.55,0.27,0.54,-1.2e-05,3.1e-05,-2.3e-05,3e-05,0.004,0.076,-0.013,0.083,0.013,0.082,-0.014,0.073,-0.083,0.082,0.084,0.083,SWEET_NTL---LPP_DV,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,010/010685/010685175/dv/kplr010685175-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454966.789,0.0029,-0.0029,010/010685/010685175/dv/kplr010685175-20160209194854_dvr.pdf,1,0,0,0,6009.05,9902.9,-2779.89,0.00417,0.00019,-0.00023,LS+MCMC,0.0
10686876,K07363.01,,299.05673,0.0,19h56m13.62s,47.909359,0.0,+47d54m33.7s,11.683,,11.742,,11.831,,11.886,,10.879,0.038,10.92,0.044,10.825,0.034,11.727,,cumulative,Done,11111101110111011000000000000000,FALSE POSITIVE,FALSE POSITIVE,1,412.0,3885.7598,23904.42,-1.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2803,0.2833,Mandel and Agol (2002 ApJ 580 171),3260.0,,,134.044367,3.43e-05,-3.43e-05,0.0,,,,,,109.33,18.75,-34.78,0.0457,,,0.356,0.009,-0.001,4.99923,0.00117,-0.00117,,,,200864.0,72.4,-72.4,2.618414643,1.13e-07,-1.13e-07,0.424042,0.000271,-3e-06,5.58619,0.00534,-0.00534,86.35,,,2582.0,,,8143.0,226.0,-311.0,3.96,0.259,-0.111,-0.2,0.2,-0.3,2.361,0.405,-0.751,1.854,0.112,-0.381,,,,q1_q17_dr25_stellar,0.0,19.937119685,7e-09,47.90925834,7e-08,0.13338,0.00025,-0.36598,0.00024,-0.143,0.022,0.118,0.032,0.448,0.067,-0.415,0.069,0.61,0.069,0.119,0.068,-0.154,0.068,0.195,0.068,MOD_SEC_DV---MOD_SEC_ALT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,010/010686/010686876/dv/kplr010686876-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454967.044,3.43e-05,-3.43e-05,010/010686/010686876/dv/kplr010686876-20160209194854_dvr.pdf,0,1,0,0,10502.8,5580.46,-6323.36,0.48098,0.00046,-0.00534,LS+MCMC,0.0
10686930,K07364.01,,299.07559,0.0,19h56m18.14s,47.92078,0.0,+47d55m14.8s,13.163,,12.346,,12.056,,11.884,,10.771,0.026,10.35,0.029,10.217,0.022,12.388,,cumulative,Done,11111101110111011000000000000000,FALSE POSITIVE,FALSE POSITIVE,1,410.0,3.5294752,8.535784,0.5714,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1747,0.5405,Mandel and Agol (2002 ApJ 580 171),12.7,,,134.03782,0.00688,-0.00688,0.0,,,,,,2.16,0.47,-0.46,0.0401,,,0.182,0.272,-0.182,3.203,0.245,-0.245,,,,45.1,4.2,-4.2,2.61844178,2.461e-05,-2.461e-05,0.006019,0.000384,-0.000323,6.21,1.1,-1.1,88.32,,,2033.0,,,5088.0,114.0,-127.0,3.502,0.17,-0.17,-0.18,0.25,-0.25,3.293,0.713,-0.713,1.257,0.154,-0.287,,,,q1_q17_dr25_stellar,0.078,19.938394,2.7e-05,47.92065,0.0002,0.8,0.96,-0.46,0.72,-6.2e-05,3.7e-05,8e-06,2.8e-05,1.49,0.67,2.65,0.86,3.04,0.76,1.43,0.71,2.63,0.92,3.0,0.81,HALO_GHOST---EPHEM_MATCH,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,010/010686/010686930/dv/kplr010686930-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454967.038,0.00688,-0.00688,010/010686/010686930/dv/kplr010686930-20160209194854_dvr.pdf,0,0,1,1,4044.74,2495.93,-1800.68,0.65999,0.11242,-0.3143,LS+MCMC,0.0
10711913,K07365.01,,282.60107,0.0,18h50m24.26s,48.03669,0.0,+48d02m12.1s,16.041,,15.49,,15.298,,15.187,,14.225,0.025,13.847,0.026,13.801,0.056,15.521,,cumulative,Done,01101111111111111000000000000000,FALSE POSITIVE,FALSE POSITIVE,1,64.0,545.58136,2538.9429,0.2681,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.308,0.3117,Mandel and Agol (2002 ApJ 580 171),2506.6,,,135.3915368,6.19e-05,-6.19e-05,0.0,,,,,,44.96,8.27,-6.19,0.1262,,,0.905,0.025,-0.027,6.09676,0.00297,-0.00297,,,,142059.0,50.2,-50.2,19.407958161,1.402e-06,-1.402e-06,0.515255,0.017985,-0.018497,29.576,0.159,-0.159,88.25,,,633.0,,,5702.0,170.0,-153.0,4.485,0.135,-0.135,-0.8,0.35,-0.3,0.799,0.147,-0.11,0.711,0.096,-0.03,,,,q1_q17_dr25_stellar,0.0,18.840064259,9.4e-08,48.03676693,8e-07,-0.2795,0.0034,0.277,0.0029,-0.001,0.033,0.002,0.049,-0.001,0.067,-0.006,0.067,0.006,0.067,-0.034,0.068,0.001,0.067,0.034,0.068,MOD_SEC_DV---MOD_SEC_ALT---MOD_ODDEVEN_ALT---DEEP_V_SHAPED---HAS_SEC_TCE,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,010/010711/010711913/dv/kplr010711913-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454968.392,6.19e-05,-6.19e-05,010/010711/010711913/dv/kplr010711913-20160209194854_dvr.pdf,0,1,0,0,37.92,21.87,-12.63,1.29935,0.00699,-0.01844,LS+MCMC,0.0
10732401,K07366.01,,292.32864,0.0,19h29m18.87s,48.021519,0.0,+48d01m17.5s,15.142,,14.69,,14.568,,14.533,,13.649,0.036,13.303,0.033,13.239,0.034,14.74,,cumulative,Done,10011001100110011000000000000000,FALSE POSITIVE,FALSE POSITIVE,1,680.0,3.8416898,8.976294,0.8739,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.302,0.319,Mandel and Agol (2002 ApJ 580 171),35.9,,,131.5199,0.00502,-0.00502,0.0,,,,,,8.93,2.61,-0.93,0.0192,,,1.063,0.356,-0.074,5.974,0.274,-0.274,,,,198.9,6.9,-6.9,0.933747375,4.931e-06,-4.931e-06,0.079873,0.3495,-0.061451,1.094,0.465,-0.465,13.61,,,2003.0,,,6224.0,153.0,-218.0,4.454,0.052,-0.195,-0.14,0.25,-0.35,1.024,0.299,-0.107,1.084,0.144,-0.144,,,,q1_q17_dr25_stellar,0.0,19.48884,0.00012,48.02312,0.00094,9.5,4.2,5.8,3.4,-0.000138,6.7e-05,-9.4e-05,5.4e-05,-6.8,1.1,-4.39,0.91,8.1,1.5,-6.7,1.7,-4.4,1.3,8.0,2.1,LPP_DV---CENT_FEW_DIFFS---EPHEM_MATCH,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,010/010732/010732401/dv/kplr010732401-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454964.52,0.00502,-0.00502,010/010732/010732401/dv/kplr010732401-20160209194854_dvr.pdf,1,0,0,1,3820.18,3207.16,-1163.83,0.02837,0.0362,-0.00384,LS+MCMC,0.0
11906217,K07490.01,,287.05927,0.0,19h08m14.22s,50.214031,0.0,+50d12m50.5s,15.28,,14.397,,14.067,,13.86,,12.824,0.023,12.257,0.027,12.167,0.028,14.43,,cumulative,Done,11111110111011101000000000000000,FALSE POSITIVE,FALSE POSITIVE,1,26.0,576.0454,1997.5936,0.5978,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1554,0.5738,Mandel and Agol (2002 ApJ 580 171),1065.9,,,162.458419,6.63e-05,-6.63e-05,0.0,,,,,,29.45,2.05,-2.26,0.1816,,,0.963,0.034,-0.024,3.11152,0.00273,-0.00273,,,,103474.0,59.0,-59.0,37.910213899,3.195e-06,-3.195e-06,0.481581,0.024147,-0.019426,104.85,4.1,-4.1,89.47,,,358.0,,,4623.0,125.0,-139.0,4.686,0.054,-0.031,-0.92,0.3,-0.3,0.56,0.039,-0.043,0.556,0.047,-0.027,,,,q1_q17_dr25_stellar,0.0,19.13728067,1.6e-07,50.2140683,1.5e-06,-0.1149,0.0055,0.1378,0.0054,0.0,0.15,-0.01,0.24,-0.022,0.067,0.043,0.067,0.048,0.067,-0.173,0.069,0.0,0.075,0.173,0.069,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,011/011906/011906217/dv/kplr011906217-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454995.458,6.63e-05,-6.63e-05,011/011906/011906217/dv/kplr011906217-20160209194854_dvr.pdf,0,1,0,0,3.89,1.06,-0.96,15.17159,0.58804,-0.24359,LS+MCMC,0.0
11913052,K07491.01,,291.04498,0.0,19h24m10.80s,50.282261,0.0,+50d16m56.1s,14.713,,13.748,,13.474,,13.248,,12.161,0.022,11.591,0.032,11.461,0.022,13.846,,cumulative,Done,11111111111111100000000000000000,FALSE POSITIVE,FALSE POSITIVE,1,331.0,4.179568,10.635635,0.9628,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1614,0.5719,Mandel and Agol (2002 ApJ 580 171),17.0,,,134.17465,0.00615,-0.00615,0.0,,,,,,9.04,0.43,-2.44,0.0611,,,0.217,0.236,-0.217,3.444,0.203,-0.203,,,,145.9,10.0,-10.0,3.74785307,2.86e-05,-2.86e-05,0.010754,0.000548,-0.000533,8.23,1.1,-1.1,88.49,,,2440.0,,,4929.0,72.0,-172.0,3.001,0.033,-0.03,0.26,0.1,-0.4,7.7,0.367,-2.078,2.167,0.23,-1.035,,,,q1_q17_dr25_stellar,0.0,19.403003,1.2e-05,50.28089,0.00013,0.17,0.43,-4.95,0.45,-1.9e-05,6e-05,0.000691,6.4e-05,0.95,0.68,-2.87,0.59,3.02,0.68,0.89,0.66,-2.89,0.63,3.03,0.7,CENT_UNRESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,011/011913/011913052/dv/kplr011913052-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454967.175,0.00615,-0.00615,011/011913/011913052/dv/kplr011913052-20160209194854_dvr.pdf,0,0,1,1,8389.62,1368.74,-4509.55,0.75041,0.10136,-0.33234,LS+MCMC,0.0
11913071,K07492.01,,291.0614,0.0,19h24m14.74s,50.25544,0.0,+50d15m19.6s,9.507,,9.54,,9.715,,9.655,,8.834,0.02,8.732,0.032,8.683,0.022,9.532,,cumulative,Done,11111111111111111000000000000000,FALSE POSITIVE,FALSE POSITIVE,1,358.0,8259.009,39875.934,-1.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2797,0.2672,Mandel and Agol (2002 ApJ 580 171),6016.2,,,134.1877331,2.07e-05,-2.07e-05,0.0,,,,,,141.7,42.53,-63.8,0.0597,,,0.547,0.002,0.0,5.28519,0.00178,-0.00178,,,,188923.0,41.7,-41.7,3.747835042,9.5e-08,-9.5e-08,0.423361,0.00017,-3.8e-05,7.1798,0.0179,-0.0179,85.63,,,2697.0,,,8529.0,236.0,-371.0,3.769,0.42,-0.14,-0.18,0.35,-0.4,3.065,0.92,-1.38,2.017,0.378,-0.462,,,,q1_q17_dr25_stellar,0.0,19.404116579,7e-09,50.25506115,1.1e-07,0.80372,0.00023,-1.36385,0.00039,-0.0858,0.0071,0.146,0.011,3.23,0.3,-6.9,0.79,7.62,0.78,3.88,0.39,-6.9,0.76,7.92,0.77,MOD_SEC_DV---MOD_SEC_ALT---MOD_ODDEVEN_ALT---CENT_SATURATED,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,011/011913/011913071/dv/kplr011913071-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454967.188,2.07e-05,-2.07e-05,011/011913/011913071/dv/kplr011913071-20160209194854_dvr.pdf,0,1,0,0,12482.82,11052.68,-9324.95,0.49846,0.00124,-0.00321,LS+MCMC,0.0
11918482,K07493.01,,294.01917,0.0,19h36m04.60s,50.216606,0.0,+50d12m59.8s,14.007,,13.442,,13.278,,,,14.874,0.034,14.248,0.035,13.885,0.058,13.497,,cumulative,Done,10000000000000000000000000000000,FALSE POSITIVE,FALSE POSITIVE,1,35.0,7.0131936,14.008121,,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3398,0.3309,Mandel and Agol (2002 ApJ 580 171),44.7,,,132.266431,0.000655,-0.000655,0.0,,,,,,224.79,0.0,0.0,0.0106,,,11.1936,4.498,-6.535,1.7347,0.0597,-0.0597,,,,11348.0,309.0,-309.0,0.94754848,3.841e-05,-3.841e-05,10.292369,4.573212,-6.460325,12.83,3.5,-3.5,29.22,,,622.0,,,3246.0,0.0,0.0,5.087,0.0,0.0,0.0,,,0.2,0.0,0.0,0.178,0.0,0.0,,,,stellar_q1_q17,,19.601662,1.5e-05,50.2163,0.00014,13.31,0.51,-1.12,0.51,,,0.0189,0.0096,11.952,0.069,-5.253,0.071,13.055,0.07,7.557,0.069,1.177,0.071,7.648,0.069,SIG_SEC_IN_ALT_MODEL_SHIFT---EYEBALL---CLEAR_APO---TOO_FEW_QUARTERS,2018-08-16 00:00:00,1.0,q1_q17_dr24_tce,011/011918/011918482/dv/kplr011918482-001-20141002224145_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr24_koi,2454965.266,0.000655,-0.000655,011/011918/011918482/dv/kplr011918482-20141002224145_dvr.pdf,0,1,0,0,35.37,0.0,0.0,44.54061,12.23694,-44.13213,MCMC,
11922648,K07494.01,,295.94925,0.0,19h43m47.82s,50.20892,0.0,+50d12m32.1s,15.053,,14.481,,14.304,,14.226,,13.273,0.022,12.93,0.021,12.909,0.029,14.529,,cumulative,Done,11111111111111111000000000000000,FALSE POSITIVE,FALSE POSITIVE,1,765.0,3.1549265,7.730833,0.0894,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2787,0.3728,Mandel and Agol (2002 ApJ 580 171),9.6,,,132.0575,0.014,-0.014,0.0,,,,,,0.58,0.16,-0.05,0.0275,,,0.115,0.347,-0.115,2.397,0.29,-0.29,,,,51.6,5.9,-5.9,1.75643185,2.496e-05,-2.496e-05,0.006544,0.000328,-0.000577,5.63,2.4,-2.4,88.83,,,1366.0,,,5696.0,154.0,-154.0,4.57,0.044,-0.176,-0.26,0.3,-0.3,0.812,0.222,-0.069,0.902,0.099,-0.099,,,,q1_q17_dr25_stellar,0.0,19.729974,3.5e-05,50.21089,0.00038,0.8,1.2,7.1,1.4,-4.3e-05,6.7e-05,-0.000377,7.5e-05,-1.6,1.1,1.7,0.82,2.34,0.98,-1.8,1.1,1.83,0.82,2.54,0.99,CENT_RESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,011/011922/011922648/dv/kplr011922648-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454965.058,0.014,-0.014,011/011922/011922648/dv/kplr011922648-20160209194854_dvr.pdf,0,0,1,1,821.36,660.5,-205.07,1.09366,1.85451,-0.68478,LS+MCMC,0.0
11922782,K07495.01,,296.00742,0.0,19h44m01.78s,50.232609,0.0,+50d13m57.4s,10.861,,10.407,,10.288,,10.242,,9.304,0.021,9.016,0.018,8.958,0.016,10.46,,cumulative,Done,11111111111111111000000000000000,FALSE POSITIVE,FALSE POSITIVE,1,766.0,2370.7383,21226.611,-1.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2736,0.3819,Mandel and Agol (2002 ApJ 580 171),541.9,,,132.030299,0.000207,-0.000207,0.0,,,,,,87.4,13.84,-20.76,0.0279,,,0.824,0.033,-0.034,4.7781,0.0115,-0.0115,,,,188219.0,404.0,-404.0,1.756466865,4.38e-07,-4.38e-07,0.546314,0.021813,-0.023406,3.8436,0.0596,-0.0596,77.63,,,1831.0,,,5726.0,85.0,-68.0,4.077,0.224,-0.096,-0.18,0.15,-0.1,1.465,0.232,-0.348,0.935,0.071,-0.071,,,,q1_q17_dr25_stellar,0.0,19.733811319,1e-08,50.23263675,7e-08,-0.55204,0.00035,0.09629,0.00026,0.048,0.025,0.021,0.038,-0.43,0.71,-0.43,0.38,0.61,0.76,-0.92,0.67,0.12,0.44,0.93,0.67,DEPTH_ODDEVEN_DV---DEPTH_ODDEVEN_ALT---MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---CENT_SATURATED,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,011/011922/011922782/dv/kplr011922782-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454965.03,0.000207,-0.000207,011/011922/011922782/dv/kplr011922782-20160209194854_dvr.pdf,0,1,0,0,2652.65,1122.78,-1182.51,0.34817,0.0054,-0.00885,LS+MCMC,0.0
